timestamp,distance_km,start_battery,end_battery,duration_minutes,avg_speed_kmh,temperature_celsius,traffic_condition,battery_degradation
2024-01-01 13:48:00,29.9,79,65,36.214942325061386,49.53756335982123,32.7,low,0.34
2024-01-01 13:49:12,23.9,76,66,25.44162820816399,56.364317105296045,16.2,medium,0.34
2024-01-01 13:50:24,56.0,68,49,105.20373310848339,31.93803015084317,34.9,heavy,0.48
2024-01-01 13:51:36,54.1,76,58,51.2409156968258,63.34781406338291,33.1,medium,0.36
2024-01-01 13:52:48,28.6,56,41,28.464771532730587,60.28504384891462,34.7,heavy,0.43
2024-01-01 13:54:00,47.6,77,59,45.77425098753478,62.393156379068756,27.6,heavy,0.35
2024-01-01 13:55:12,96.4,57,21,98.9151158529598,58.47437927078896,28.3,low,0.45
2024-01-01 13:56:24,38.0,68,52,29.478109270429773,77.34553051158966,29.0,medium,0.38
2024-01-01 13:57:36,28.4,89,78,47.0200293619458,36.239875285553936,15.5,heavy,0.5
2024-01-01 13:58:48,99.8,85,41,140.1214740364614,42.73434918649119,28.0,low,0.52
2024-01-01 14:00:00,86.9,83,48,69.01715148742318,75.54643864069259,15.3,medium,0.49
2024-01-01 14:01:12,64.7,59,34,110.34063322740654,35.18196231482007,28.9,medium,0.47
2024-01-01 14:02:24,75.3,81,55,76.5327372361906,59.03356084151058,16.7,low,0.37
2024-01-01 14:03:36,66.0,74,47,131.48170703574868,30.118258191790222,16.2,low,0.41
2024-01-01 14:04:48,20.3,64,57,20.68400091700232,58.886092922129,17.6,low,0.53
2024-01-01 14:06:00,99.8,92,58,160.00524252609804,37.42377378055792,17.7,low,0.39
2024-01-01 14:07:12,51.3,72,54,42.91648276677471,71.72069567599655,22.6,low,0.41
2024-01-01 14:08:24,50.5,50,24,50.14780513588843,60.42138817021866,16.8,medium,0.37
2024-01-01 14:09:36,21.2,78,68,26.106013016293343,48.72440687155547,23.0,medium,0.41
2024-01-01 14:10:48,34.0,59,44,47.36295026682904,43.07164119860008,30.8,low,0.53
2024-01-01 14:12:00,46.8,60,45,64.77997609245502,43.346727945567274,25.6,low,0.43
2024-01-01 14:13:12,37.3,69,49,43.66771482483902,51.25067819502621,22.5,heavy,0.47
2024-01-01 14:14:24,82.1,67,40,65.42544805740967,75.29180382039603,34.6,medium,0.49
2024-01-01 14:15:36,12.2,60,55,16.53812515526669,44.261365368062236,29.1,medium,0.41
2024-01-01 14:16:48,90.6,68,21,117.45913127008158,46.27992682408525,18.8,low,0.49
2024-01-01 14:18:00,98.5,63,33,110.16558309284584,53.646518577577396,15.3,low,0.49
2024-01-01 14:19:12,6.5,91,80,8.469376125132387,46.04825600349681,18.5,low,0.42
2024-01-01 14:20:24,29.4,90,80,38.95662106850097,45.28113454445133,24.9,medium,0.54
2024-01-01 14:21:36,91.2,88,57,118.21306706236781,46.28929894114868,23.5,medium,0.51
2024-01-01 14:22:48,66.4,61,40,64.99667170336726,61.29544629888491,19.7,low,0.56
2024-01-01 14:24:00,96.2,76,39,143.94653382197615,40.098221518403776,27.4,low,0.47
2024-01-01 14:25:12,17.0,71,63,21.062104079580283,48.42821002811824,17.0,low,0.54
2024-01-01 14:26:24,33.5,50,34,49.93470004206787,40.252569822321156,18.4,medium,0.46
2024-01-01 14:27:36,90.9,80,35,176.24420921531512,30.945697587924286,17.6,low,0.47
2024-01-01 14:28:48,61.8,63,42,68.72825567027058,53.951609332112724,33.8,medium,0.43
2024-01-01 14:30:00,16.3,77,69,17.489394712857234,55.919602482356275,33.9,medium,0.38
2024-01-01 14:31:12,60.4,75,50,108.96587356928634,33.2581190907965,29.3,medium,0.56
2024-01-01 14:32:24,10.7,84,80,12.801452467502598,50.15055921425814,30.9,heavy,0.38
2024-01-01 14:33:36,15.5,63,57,15.955207420208334,58.28817987173849,24.6,low,0.39
2024-01-01 14:34:48,12.2,84,80,18.98125956636805,38.564353300188486,20.6,medium,0.55
2024-01-01 14:36:00,9.7,55,51,13.679286916557942,42.54607740521361,32.3,low,0.58
2024-01-01 14:37:12,80.0,64,32,73.21864809896445,65.5570694710476,21.9,medium,0.44
2024-01-01 14:38:24,68.0,89,59,117.3933825430383,34.754940283829086,28.5,heavy,0.42
2024-01-01 14:39:36,43.3,58,44,62.45104500774299,41.600584900987435,27.8,low,0.46
2024-01-01 14:40:48,29.9,80,67,24.48765014998234,73.2614190831738,23.4,low,0.41
2024-01-01 14:42:00,85.8,94,57,67.94411979540044,75.7681461692657,27.4,low,0.52
2024-01-01 14:43:12,58.1,73,50,115.55933059557665,30.166322200324657,27.5,low,0.44
2024-01-01 14:44:24,11.9,89,80,9.431235569957025,75.70588123940303,33.7,heavy,0.45
2024-01-01 14:45:36,68.5,62,37,51.71533727937478,79.4735220964934,26.8,medium,0.48
2024-01-01 14:46:48,85.1,59,15,89.50868826985494,57.044741674754455,20.1,heavy,0.58
2024-01-01 14:48:00,40.8,54,35,40.51388011033409,60.42373609570848,31.2,low,0.43
2024-01-01 14:49:12,44.9,92,76,54.08755718950028,49.80812852318964,22.0,low,0.54
2024-01-01 14:50:24,59.9,66,39,68.1205302800958,52.75942487855433,25.0,medium,0.44
2024-01-01 14:51:36,81.9,81,51,62.43682259465265,78.70355658394531,26.3,low,0.41
2024-01-01 14:52:48,11.7,87,80,11.11777014487283,63.14215808137935,26.6,medium,0.48
2024-01-01 14:54:00,46.5,80,60,81.55900225926149,34.20836354926325,21.2,low,0.47
2024-01-01 14:55:12,22.8,94,80,32.32464691023927,42.32064788824245,33.4,low,0.6
2024-01-01 14:56:24,74.5,93,64,105.76209665413492,42.264668925937364,31.7,heavy,0.58
2024-01-01 14:57:36,18.1,85,79,32.90518650457769,33.00391565472265,31.5,heavy,0.51
2024-01-01 14:58:48,72.3,70,45,77.54385746639646,55.94253551133779,27.2,medium,0.6
2024-01-01 15:00:00,25.5,88,78,35.21070015886181,43.452700261483734,21.3,heavy,0.56
2024-01-01 15:01:12,74.6,56,20,118.64234982838141,37.726831999489434,32.5,low,0.42
2024-01-01 15:02:24,42.0,58,39,33.39028891819244,75.4710450746354,18.5,medium,0.49
2024-01-01 15:03:36,36.9,90,75,28.21069094680614,78.4808852847561,22.5,medium,0.53
2024-01-01 15:04:48,39.6,62,45,60.01987647667139,39.58688586977527,23.9,medium,0.56
2024-01-01 15:06:00,66.5,70,48,97.31899184868755,40.99919167066268,33.7,low,0.44
2024-01-01 15:07:12,6.0,64,61,8.032196065374634,44.81962306073377,15.6,low,0.6
2024-01-01 15:08:24,60.4,72,44,112.68893732204486,32.15932358686865,31.6,heavy,0.46
2024-01-01 15:09:36,18.7,71,62,17.801999375935445,63.02662843122598,16.7,medium,0.59
2024-01-01 15:10:48,84.4,81,53,96.25221600998464,52.611775706802334,27.8,heavy,0.61
2024-01-01 15:12:00,63.2,80,51,79.64654244919127,47.61035298448795,24.1,heavy,0.43
2024-01-01 15:13:12,56.6,50,27,73.61951666862221,46.12907220358631,17.8,medium,0.61
2024-01-01 15:14:24,48.4,73,46,38.361212052680514,75.70146626264071,32.2,medium,0.45
2024-01-01 15:15:36,35.4,80,68,26.70770197769601,79.52762097516975,28.4,low,0.5
2024-01-01 15:16:48,64.3,87,53,53.46833476874931,72.15485607857174,19.6,medium,0.49
2024-01-01 15:18:00,13.4,54,48,15.961245077112162,50.372010210713846,16.3,low,0.44
2024-01-01 15:19:12,73.8,73,49,85.58690674604767,51.736885562866554,15.6,low,0.55
2024-01-01 15:20:24,25.4,77,68,20.95873935520532,72.71429708492934,24.5,heavy,0.44
2024-01-01 15:21:36,80.4,83,51,91.63167351882745,52.64555163896269,29.1,medium,0.56
2024-01-01 15:22:48,64.7,74,47,58.15884109994467,66.74823511921207,21.2,low,0.47
2024-01-01 15:24:00,58.8,68,48,96.53617607616903,36.54588511167394,21.7,low,0.47
2024-01-01 15:25:12,23.4,82,72,23.196058733674988,60.527523926370144,26.8,medium,0.62
2024-01-01 15:26:24,29.9,76,65,33.756247295890596,53.14571801405179,31.9,low,0.51
2024-01-01 15:27:36,84.6,84,49,73.18767953206962,69.35593575932108,33.5,low,0.56
2024-01-01 15:28:48,39.4,65,45,45.50405560880339,51.951413305293414,26.4,heavy,0.54
2024-01-01 15:30:00,13.3,88,80,14.819307137351466,53.84867137200182,32.5,heavy,0.58
2024-01-01 15:31:12,72.6,51,24,57.22742476126556,76.11735139527653,27.6,medium,0.62
2024-01-01 15:32:24,38.2,73,56,57.25926500949057,40.028456523500736,27.0,medium,0.59
2024-01-01 15:33:36,59.1,86,63,57.01849124832322,62.190351276688325,29.9,medium,0.56
2024-01-01 15:34:48,77.5,50,12,96.28465213182079,48.29430129356241,21.1,low,0.64
2024-01-01 15:36:00,77.5,71,46,80.02970979057713,58.10342199375938,31.3,medium,0.52
2024-01-01 15:37:12,52.6,78,60,58.29097311917987,54.14217384134835,15.3,low,0.48
2024-01-01 15:38:24,40.4,70,48,70.76170117606559,34.25581860968448,21.2,heavy,0.6
2024-01-01 15:39:36,96.7,51,10,79.76678669316264,72.73704057201704,19.1,medium,0.54
2024-01-01 15:40:48,8.8,74,70,17.07346429853972,30.925182538681355,17.4,medium,0.53
2024-01-01 15:42:00,47.6,61,44,36.170433547371005,78.95951803451868,21.2,medium,0.58
2024-01-01 15:43:12,95.2,67,19,123.18273747689436,46.37013364856754,34.5,medium,0.55
2024-01-01 15:44:24,26.2,53,40,47.950874670815814,32.783552141474516,28.9,heavy,0.64
2024-01-01 15:45:36,33.2,65,50,25.564874558207368,77.91941225702149,32.0,low,0.57
2024-01-01 15:46:48,43.8,75,60,33.426244780897754,78.62085667193566,33.6,medium,0.48
2024-01-01 15:48:00,63.4,80,59,72.30163051494623,52.6129213533246,27.5,medium,0.51
2024-01-01 15:49:12,44.1,91,76,34.6214809698386,76.42653999420565,25.2,low,0.48
2024-01-01 15:50:24,81.6,63,34,106.5085950578161,45.968121139353144,15.1,low,0.6
2024-01-01 15:51:36,25.2,66,55,23.0140575240572,65.69897543792382,25.9,medium,0.56
2024-01-01 15:52:48,9.1,92,80,7.7874154694565165,70.11312060355569,30.8,medium,0.6
2024-01-01 15:54:00,47.2,55,39,57.50195732456385,49.25049740507213,22.4,heavy,0.51
2024-01-01 15:55:12,9.5,76,72,7.566181291647612,75.33522896540016,29.0,medium,0.62
2024-01-01 15:56:24,46.8,77,60,41.09718733639279,68.32584373756964,32.1,low,0.47
2024-01-01 15:57:36,36.9,53,34,27.843657762937323,79.51541492321653,31.7,low,0.58
2024-01-01 15:58:48,46.9,79,63,55.88399313061359,50.3543115364545,27.6,medium,0.53
2024-01-01 16:00:00,7.7,87,80,6.6967475283065525,68.98871400589127,28.8,heavy,0.57
2024-01-01 16:01:12,27.5,64,53,41.40990141515927,39.84554281976558,16.8,medium,0.65
2024-01-01 16:02:24,64.0,62,41,61.028269568018246,62.921659538784375,34.2,medium,0.64
2024-01-01 16:03:36,84.8,77,37,162.19076010482001,31.370467693176522,30.9,medium,0.58
2024-01-01 16:04:48,10.4,89,80,9.991056245584105,62.45585898646087,31.0,heavy,0.54
2024-01-01 16:06:00,52.7,74,47,41.57672332287347,76.05216927377303,28.0,medium,0.56
2024-01-01 16:07:12,53.3,56,33,40.922032598239014,78.14861083263051,22.6,medium,0.62
2024-01-01 16:08:24,30.5,61,51,25.96535965064762,70.47851539981872,27.2,low,0.57
2024-01-01 16:09:36,13.5,71,65,24.188871103485173,33.48647386373041,21.6,medium,0.63
2024-01-01 16:10:48,98.9,61,28,144.62512592047995,41.03021492449884,20.5,medium,0.67
2024-01-01 16:12:00,25.8,72,62,28.78490758336243,53.77818203921343,18.0,medium,0.6
2024-01-01 16:13:12,90.5,93,59,102.96175801239805,52.738027252275074,16.6,low,0.67
2024-01-01 16:14:24,27.8,65,55,44.15335479824425,37.77742388141994,16.3,medium,0.67
2024-01-01 16:15:36,75.1,67,32,118.69122828491243,37.96405231550531,30.2,medium,0.6
2024-01-01 16:16:48,8.3,92,80,6.361849732787009,78.27912021144759,19.2,medium,0.64
2024-01-01 16:18:00,57.3,78,57,77.36759199736589,44.43721086882286,28.4,medium,0.5
2024-01-01 16:19:12,89.4,65,24,68.25959665018975,78.58235710780588,27.7,heavy,0.51
2024-01-01 16:20:24,17.0,55,47,24.62232902274675,41.42581309256721,16.5,low,0.52
2024-01-01 16:21:36,56.5,82,61,53.79743991570993,63.0141509579539,19.5,low,0.69
2024-01-01 16:22:48,11.4,78,73,11.496859908180207,59.494505931425905,24.8,low,0.66
2024-01-01 16:24:00,20.3,58,49,27.616555251637692,44.103979982361174,29.9,low,0.55
2024-01-01 16:25:12,56.4,84,57,91.83763069819007,36.84764049631228,30.7,heavy,0.51
2024-01-01 16:26:24,14.1,72,66,21.720152563901735,38.95000265357378,21.1,medium,0.59
2024-01-01 16:27:36,59.9,86,66,77.99648179719992,46.07900147784647,25.4,heavy,0.58
2024-01-01 16:28:48,87.3,79,41,108.69862283476145,48.18828301037964,29.8,heavy,0.65
2024-01-01 16:30:00,27.5,52,41,25.739425824445867,64.10399405385812,21.3,low,0.56
2024-01-01 16:31:12,48.0,55,39,73.0469010799592,39.42672389137317,24.5,low,0.53
2024-01-01 16:32:24,56.3,94,71,92.80692738698328,36.3981449996133,27.4,low,0.64
2024-01-01 16:33:36,25.9,70,57,20.024681295217565,77.60423135279248,29.4,heavy,0.51
2024-01-01 16:34:48,55.3,71,51,100.82023617942076,32.910059782990906,21.5,low,0.62
2024-01-01 16:36:00,18.2,77,67,15.85789839618868,68.86158384407693,16.8,medium,0.53
2024-01-01 16:37:12,54.0,50,23,47.381415992998974,68.38124045255927,17.5,medium,0.51
2024-01-01 16:38:24,47.5,64,44,44.249296130839646,64.40780417326653,31.3,low,0.58
2024-01-01 16:39:36,19.8,77,69,19.829432350876573,59.91094343895748,30.2,low,0.51
2024-01-01 16:40:48,11.4,55,50,17.273281777514775,39.59872876562382,30.9,low,0.57
2024-01-01 16:42:00,42.1,52,37,39.83606115373833,63.40988357888775,32.9,medium,0.65
2024-01-01 16:43:12,57.9,59,28,44.53971326590255,77.99780791717683,15.9,low,0.52
2024-01-01 16:44:24,82.7,71,41,129.3558279299319,38.35930765089118,25.1,low,0.67
2024-01-01 16:45:36,45.7,87,70,35.46828945942628,77.30849279147485,24.1,heavy,0.52
2024-01-01 16:46:48,8.6,79,75,10.687260872095894,48.28178203708491,33.6,low,0.6
2024-01-01 16:48:00,80.5,77,38,141.2917237834879,34.18459249178231,17.6,heavy,0.61
2024-01-01 16:49:12,86.3,84,56,86.11519896871324,60.12875847713286,31.6,heavy,0.56
2024-01-01 16:50:24,57.9,73,53,59.385603829253895,58.499026295808676,28.7,heavy,0.6
2024-01-01 16:51:36,55.6,71,52,50.25811367508729,66.37734200624486,34.9,medium,0.69
2024-01-01 16:52:48,66.6,77,51,72.1333992651405,55.39736156495157,27.3,low,0.64
2024-01-01 16:54:00,29.9,71,58,56.609727671473465,31.69066649483327,28.2,low,0.6
2024-01-01 16:55:12,15.9,76,70,27.774623937519085,34.347899800410914,28.1,medium,0.69
2024-01-01 16:56:24,27.6,74,60,37.58402849227078,44.06126927933122,16.0,low,0.65
2024-01-01 16:57:36,76.0,70,46,119.80827270579894,38.06081080225178,21.6,low,0.58
2024-01-01 16:58:48,49.7,60,43,41.10100054429228,72.55297828544253,15.3,low,0.55
2024-01-01 17:00:00,15.2,76,69,21.215602800343397,42.98723013353352,30.3,low,0.66
2024-01-01 17:01:12,17.6,87,79,26.468654085316956,39.89624846794905,25.1,medium,0.59
2024-01-01 17:02:24,18.1,89,80,18.2766228183872,59.42016809076071,24.8,medium,0.58
2024-01-01 17:03:36,46.1,55,37,49.17570116093426,56.247291542379514,22.6,low,0.65
2024-01-01 17:04:48,85.3,65,33,125.00861294984185,40.94117900543008,28.0,heavy,0.71
2024-01-01 17:06:00,72.9,53,26,89.31302737035449,48.97381858821476,32.2,medium,0.68
2024-01-01 17:07:12,20.2,61,54,18.689779147099117,64.84827832693344,17.1,medium,0.59
2024-01-01 17:08:24,11.3,53,47,11.598235669104836,58.457167050506115,26.8,medium,0.73
2024-01-01 17:09:36,26.6,88,75,27.597792931925515,57.830711460760504,16.2,low,0.58
2024-01-01 17:10:48,60.5,81,55,57.72916284671362,62.87983093811046,33.9,low,0.7
2024-01-01 17:12:00,21.9,85,74,29.248015137756546,44.92612554428504,33.6,low,0.69
2024-01-01 17:13:12,37.6,57,45,41.020905371939314,54.99634831422407,18.0,medium,0.59
2024-01-01 17:14:24,11.4,57,51,18.415920120973436,37.14177708780401,20.5,low,0.66
2024-01-01 17:15:36,89.2,90,51,77.35966310835565,69.18334161439657,16.0,low,0.66
2024-01-01 17:16:48,76.1,87,53,81.0625375978896,56.326882124633514,24.2,medium,0.67
2024-01-01 17:18:00,86.7,93,56,145.75521106827617,35.689976103586616,23.8,low,0.6
2024-01-01 17:19:12,68.3,84,56,53.895210781450025,76.03644072601854,17.7,low,0.73
2024-01-01 17:20:24,30.9,68,55,23.7186723308228,78.16626386758996,34.0,medium,0.72
2024-01-01 17:21:36,92.8,73,28,106.34250433671106,52.35912051093047,24.3,medium,0.69
2024-01-01 17:22:48,27.8,69,56,29.517111687469196,56.509594084305704,27.7,medium,0.66
2024-01-01 17:24:00,31.2,54,43,60.69929746859712,30.840554636871737,25.8,low,0.61
2024-01-01 17:25:12,57.9,68,45,50.43482672969732,68.88097422478938,30.1,heavy,0.59
2024-01-01 17:26:24,48.6,86,66,36.586419196579335,79.70170527846116,19.7,medium,0.72
2024-01-01 17:27:36,84.7,63,23,73.7365892020649,68.92100726375455,23.5,medium,0.64
2024-01-01 17:28:48,68.8,92,61,110.04189437231332,37.512985609220934,21.2,heavy,0.59
2024-01-01 17:30:00,34.2,50,33,49.85801557827608,41.15687269539241,34.6,medium,0.75
2024-01-01 17:31:12,34.2,55,38,34.98809303072478,58.64852360481714,26.2,medium,0.66
2024-01-01 17:32:24,40.5,93,73,47.41240512523983,51.25240943970585,22.8,medium,0.65
2024-01-01 17:33:36,84.8,80,51,76.60903088509468,66.4151463765604,24.4,heavy,0.59
2024-01-01 17:34:48,40.3,68,52,40.26624031124698,60.05030470462411,27.5,heavy,0.56
2024-01-01 17:36:00,68.2,76,46,72.59019696984913,56.37124805846225,28.5,medium,0.65
2024-01-01 17:37:12,49.5,78,56,87.23331254528956,34.046626378633086,34.4,medium,0.6
2024-01-01 17:38:24,41.2,93,78,75.93531765183072,32.554021981369864,33.4,heavy,0.61
2024-01-01 17:39:36,72.5,93,69,67.27311137744991,64.66179296499922,31.5,heavy,0.7
2024-01-01 17:40:48,78.4,53,17,76.51410968971379,61.47885689418647,18.8,low,0.72
2024-01-01 17:42:00,70.9,79,55,134.63478607060136,31.59658899572387,21.0,medium,0.63
2024-01-01 17:43:12,81.5,66,27,98.17338140500284,49.80983572142509,25.3,medium,0.59
2024-01-01 17:44:24,48.7,76,54,51.83345223096177,56.372861043096734,26.2,medium,0.7
2024-01-01 17:45:36,41.5,56,36,56.93474738228926,43.73427677268603,28.1,low,0.72
2024-01-01 17:46:48,22.6,71,62,34.32645343689615,39.503061465198996,31.4,heavy,0.59
2024-01-01 17:48:00,71.3,59,36,60.373543691271394,70.85885204744903,20.2,medium,0.77
2024-01-01 17:49:12,78.1,92,61,65.52039912587175,71.51971084604793,29.5,heavy,0.61
2024-01-01 17:50:24,31.6,71,61,34.187750857838694,55.45845960689392,34.7,low,0.62
2024-01-01 17:51:36,92.7,56,20,158.14708837099286,35.16979071377058,15.4,medium,0.73
2024-01-01 17:52:48,37.5,51,34,28.782070634642498,78.17366681366798,15.5,heavy,0.73
2024-01-01 17:54:00,77.4,74,45,103.09502521395582,45.04582049776102,33.0,low,0.78
2024-01-01 17:55:12,28.9,73,62,53.01923882254337,32.705109286908815,30.1,heavy,0.64
2024-01-01 17:56:24,79.9,93,56,151.03055206283875,31.74192197884159,29.6,low,0.66
2024-01-01 17:57:36,56.8,55,29,42.64895139999327,79.90817800037489,15.1,medium,0.63
2024-01-01 17:58:48,28.4,62,50,54.07295208969017,31.512982630827977,26.9,medium,0.62
2024-01-01 18:00:00,22.4,83,74,30.636836853830182,43.86875859320231,24.5,medium,0.7
2024-01-01 18:01:12,38.9,82,70,35.82608564932533,65.14806062950261,25.8,medium,0.66
2024-01-01 18:02:24,74.4,50,15,121.69284002479554,36.68251968719308,15.9,heavy,0.75
2024-01-01 18:03:36,50.1,60,35,43.32032986301455,69.39005334228588,21.3,medium,0.78
2024-01-01 18:04:48,93.5,79,47,109.30129943800017,51.32601376969177,26.3,heavy,0.73
2024-01-01 18:06:00,82.9,63,31,65.85813905906645,75.52597250795304,32.2,heavy,0.72
2024-01-01 18:07:12,22.2,69,60,21.769057138997617,61.18776718233804,28.3,low,0.61
2024-01-01 18:08:24,61.1,51,28,49.32540811866477,74.32275048146602,27.0,low,0.75
2024-01-01 18:09:36,77.5,83,50,105.78033432906076,43.95902158462471,19.7,low,0.68
2024-01-01 18:10:48,27.8,68,56,44.62718678445235,37.37631968728788,29.9,low,0.67
2024-01-01 18:12:00,93.1,71,38,173.64042371410528,32.16992841020252,22.1,heavy,0.78
2024-01-01 18:13:12,8.4,53,49,7.26971059333459,69.32875711202377,34.9,low,0.75
2024-01-01 18:14:24,12.0,79,74,9.441104390378083,76.26226447975611,26.4,medium,0.68
2024-01-01 18:15:36,48.4,91,68,88.16034007644792,32.939981827223065,25.6,low,0.7
2024-01-01 18:16:48,8.8,67,64,14.763286087358217,35.76439533012408,22.6,medium,0.76
2024-01-01 18:18:00,40.6,72,54,31.28031716675767,77.87644821545463,30.0,low,0.68
2024-01-01 18:19:12,79.8,81,49,102.56234361542431,46.683800615491535,22.6,heavy,0.63
2024-01-01 18:20:24,17.5,56,48,28.459812400266287,36.89412935097828,30.4,low,0.78
2024-01-01 18:21:36,82.5,61,22,77.52298959264154,63.852026682802915,34.7,medium,0.68
2024-01-01 18:22:48,64.2,62,31,48.45601314377913,79.49477784254165,30.8,medium,0.61
2024-01-01 18:24:00,68.6,64,29,65.17474738009852,63.15329426588377,31.5,medium,0.72
2024-01-01 18:25:12,61.4,86,66,48.63161699131785,75.7531874923612,22.5,medium,0.7
2024-01-01 18:26:24,85.1,68,40,112.60152493479093,45.34574467758721,16.0,heavy,0.8
2024-01-01 18:27:36,75.4,52,23,73.41080828185495,61.62580287401907,17.1,medium,0.78
2024-01-01 18:28:48,41.9,86,68,42.489243575462446,59.16791612293696,21.1,medium,0.75
2024-01-01 18:30:00,93.0,50,10,110.7875146392788,50.36668633797167,31.8,low,0.73
2024-01-01 18:31:12,88.8,76,36,83.18052708320708,64.05345321592276,29.4,heavy,0.7
2024-01-01 18:32:24,59.1,83,50,49.33857219605731,71.87074619648934,20.9,low,0.7
2024-01-01 18:33:36,76.0,80,50,138.75591307018806,32.86346433173898,19.4,heavy,0.63
2024-01-01 18:34:48,57.7,66,45,81.89080979406477,42.27580614608743,18.1,heavy,0.71
2024-01-01 18:36:00,95.2,66,24,104.5100437718578,54.65503404121732,20.0,medium,0.75
2024-01-01 18:37:12,49.2,62,45,46.177452384730984,63.92730320861328,24.7,medium,0.68
2024-01-01 18:38:24,74.2,73,42,67.05543890954206,66.39282468951934,22.4,medium,0.76
2024-01-01 18:39:36,48.6,52,35,63.35993062480251,46.02277766476151,24.1,low,0.62
2024-01-01 18:40:48,93.1,61,20,133.56726505410552,41.82162446567442,26.7,low,0.76
2024-01-01 18:42:00,55.0,71,45,71.46087418413957,46.17911602223893,29.1,heavy,0.73
2024-01-01 18:43:12,70.1,75,47,53.030101865631906,79.31344372404179,26.9,heavy,0.75
2024-01-01 18:44:24,48.8,56,34,51.31785530980937,57.05616461022125,16.7,medium,0.64
2024-01-01 18:45:36,91.0,71,38,133.0728707053659,41.03015115747283,32.3,medium,0.77
2024-01-01 18:46:48,84.3,52,10,96.5061146849142,52.411186757585476,18.8,heavy,0.8
2024-01-01 18:48:00,34.9,88,72,42.21962584198859,49.59778676952317,18.6,medium,0.82
2024-01-01 18:49:12,23.5,69,61,24.16412763943448,58.35095812434629,21.3,low,0.66
2024-01-01 18:50:24,86.0,63,23,69.3214033566446,74.43588488035714,21.8,medium,0.75
2024-01-01 18:51:36,77.4,63,37,98.80620927137886,47.00109471101049,21.0,low,0.83
2024-01-01 18:52:48,5.3,90,80,5.4790622894559995,58.039128449399925,15.6,medium,0.64
2024-01-01 18:54:00,58.5,54,30,95.6577137479077,36.69332939787904,15.1,medium,0.84
2024-01-01 18:55:12,68.4,63,33,61.975214893764104,66.22002048778602,34.3,low,0.69
2024-01-01 18:56:24,74.3,53,23,70.40662863841874,63.31790182561597,27.3,medium,0.83
2024-01-01 18:57:36,48.0,70,52,73.48341725744763,39.19251591022203,25.1,heavy,0.74
2024-01-01 18:58:48,47.2,94,77,39.78051982956989,71.19062325311549,15.6,low,0.71
2024-01-01 19:00:00,99.2,64,30,166.28019046961563,35.79500350095888,22.6,low,0.81
2024-01-01 19:01:12,37.6,55,40,29.24046778492902,77.1533484550742,18.3,medium,0.82
2024-01-01 19:02:24,23.3,94,80,18.4241541825502,75.87865288948066,29.5,heavy,0.72
2024-01-01 19:03:36,33.5,79,63,59.411947413846235,33.831579126651555,21.7,heavy,0.69
2024-01-01 19:04:48,62.8,88,64,68.62354184745325,54.90827052290711,16.1,low,0.65
2024-01-01 19:06:00,26.0,57,46,21.576333715245674,72.30144011434693,19.1,medium,0.83
2024-01-01 19:07:12,28.7,72,57,51.3779486885933,33.51632449238501,17.0,heavy,0.84
2024-01-01 19:08:24,70.8,93,69,140.12486165557436,30.3158194042792,27.3,heavy,0.74
2024-01-01 19:09:36,12.5,92,80,19.537554832298426,38.38760819548108,27.5,medium,0.83
2024-01-01 19:10:48,48.9,83,62,73.77290447104458,39.77069929721389,21.3,medium,0.7
2024-01-01 19:12:00,27.3,50,37,50.58012581792047,32.384261081052095,25.0,medium,0.8
2024-01-01 19:13:12,50.6,92,75,44.076088593682876,68.88088523433836,22.4,heavy,0.72
2024-01-01 19:14:24,86.4,88,64,82.0798827508538,63.157984956381725,33.6,medium,0.83
2024-01-01 19:15:36,60.9,56,28,100.5118468699234,36.35392358006111,26.7,medium,0.69
2024-01-01 19:16:48,75.3,61,27,139.1657022359235,32.4648956417492,33.5,heavy,0.8
2024-01-01 19:18:00,67.4,79,45,104.9791278676261,38.52194319140563,29.9,low,0.81
2024-01-01 19:19:12,56.8,50,30,88.34075412947347,38.57789118491321,20.3,low,0.81
2024-01-01 19:20:24,46.2,59,45,47.52344886192742,58.32909997869998,25.3,low,0.79
2024-01-01 19:21:36,13.2,82,77,10.109728282300779,78.34038441829972,25.6,heavy,0.83
2024-01-01 19:22:48,98.6,77,47,113.36253708885597,52.18655255891912,19.9,medium,0.81
2024-01-01 19:24:00,87.8,90,63,68.64538697538333,76.74222889717467,33.2,medium,0.81
2024-01-01 19:25:12,37.0,72,55,34.043028023079316,65.21159041713214,17.1,low,0.72
2024-01-01 19:26:24,93.1,69,39,174.06971214658822,32.09059135627166,15.9,low,0.86
2024-01-01 19:27:36,81.4,77,34,76.72777252037719,63.653613803305944,18.0,heavy,0.79
2024-01-01 19:28:48,82.7,60,20,97.70366582355192,50.78622135796964,22.2,medium,0.85
2024-01-01 19:30:00,77.0,57,35,64.90506901510295,71.1808810945869,24.4,heavy,0.69
2024-01-01 19:31:12,67.7,84,60,74.21647007201929,54.731786570531526,31.8,low,0.75
2024-01-01 19:32:24,48.8,78,60,54.095169678798136,54.12682901977456,15.1,heavy,0.69
2024-01-01 19:33:36,47.4,54,32,58.62167092733803,48.51448201681521,21.2,medium,0.68
2024-01-01 19:34:48,23.4,77,66,18.398329068316652,76.31127776803365,18.1,low,0.81
2024-01-01 19:36:00,69.3,56,26,121.72518312362469,34.15891349103263,34.7,medium,0.68
